event_date,age,gender,event_state
14/05/2021,21,male,WI
21/01/2021,58,male,WI
24/05/2021,69,male,WI
26/07/2021,58,male,WI
13/10/2020,34,male,WI
12/11/2020,69,male,WI
24/08/2021,60,male,WI
19/08/2021,70,male,WI
05/10/2020,80,female,WI
08/12/2020,52,male,WI
09/12/2020,65,male,WI
20/06/2021,34,male,WI
27/04/2021,49,male,WI
29/12/2020,45,male,WI
26/09/2021,30,male,WI
28/07/2021,28,male,WI
17/09/2021,70,male,WI
22/09/2021,61,female,WI
10/02/2021,44,male,WI
10/15/2021,,male,WI
10/25/2021,65,male,WI
11/04/2021,35,male,WI
11/03/2021,57,,WI
12/06/2021,28,male,WI
12/15/2021,58,male,WI
01/06/2022,43,male,WI
01/06/2022,69,male,WI
01/06/2022,16,female,WI
12/31/2021,60,male,WI
12/31/2021,52,male,WI
12/31/2021,49,male,WI
02/11/2022,31,female,WI
2/24/2022,51,male,WI
01/06/2021,58,female,WI
,,male,WI
25/08/2021,63,male,WV
02/11/2020,65,male,WV
07/10/2020,57,male,WV
08/12/2020,41,male,WV
23/08/2021,55,male,WV
09/01/2021,39,male,WV
02/01/2021,52,female,WV
24/09/2021,52,female,WV
10/12/2020,52,male,WV
23/01/2021,63,male,WV
22/09/2021,18,male,WV
15/12/2020,52,female,WV
13/08/2021,30,male,WV
02/06/2021,49,male,WV
28/04/2021,72,male,WV
04/10/2020,53,female,WV
09/11/2020,70,female,WV
03/03/2021,27,male,WV
1/14/2022,44,male,WV
01/01/2021,72,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,female,
,,male,
,,female,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,,
,,male,
,,female,
,,female,
,,,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
,,male,
