event_date,age,gender,event_state
01/26/14,31,male,OH
01/26/14,42,male,OH
02/02/2014,43,male,OH
02/10/2014,76,male,OH
02/14/14,62,male,OH
02/17/14,29,male,OH
02/27/14,43,male,OH
03/09/2014,28,male,OH
03/22/14,39,male,OH
03/26/14,50,male,OH
03/31/14,34,male,OH
03/31/14,48,male,OH
04/04/2014,,male,OH
04/06/2014,43,male,OH
04/24/14,45,male,OH
04/30/14,65,male,OH
05/12/2014,29,male,OH
05/15/14,56,male,OH
05/20/14,37,female,OH
05/31/14,51,male,OH
06/03/2014,24,female,OH
06/29/14,,,OH
06/30/14,,male,OH
07/02/2014,54,male,OH
07/04/2014,55,male,OH
07/08/2014,,male,OH
07/09/2014,35,male,OH
07/10/2014,,male,OH
07/20/14,34,male,OH
07/22/14,,,OH
07/22/14,,,OH
07/31/14,,male,OH
08/05/2014,49,male,OH
08/12/2014,,male,OH
08/12/2014,,male,OH
08/21/14,45,male,OH
08/22/14,45,male,OH
08/23/14,,,OH
09/09/2014,,,OH
09/10/2014,76,male,OH
09/19/14,40,male,OH
09/21/14,54,male,OH
09/27/14,,,OH
09/30/14,54,male,OH
10/07/2014,,,OH
10/14/14,65,male,OH
10/16/14,33,male,OH
10/24/14,40,male,OH
10/24/14,25,male,OH
10/31/14,34,male,OH
11/06/2014,53,male,OH
11/10/2014,,,OH
11/11/2014,,,OH
11/11/2014,23,male,OH
11/11/2014,20s,male,OH
11/12/2014,,,OH
11/12/2014,48,male,OH
11/13/14,53,male,OH
11/17/14,32,male,OH
11/17/14,,,OH
11/28/14,,male,OH
12/17/14,57,male,OH
12/18/14,61,male,OH
1/13/2014,53,male,OH
07/01/2014,47,male,OH
9/16/2014,51,female,OH
10/09/2014,45,male,OH
01/20/14,23,male,OK
01/20/14,38,male,OK
01/24/14,20,male,OK
03/01/2014,72,male,OK
03/20/14,57,male,OK
03/21/14,48,female,OK
04/01/2014,33,male,OK
04/14/14,24,male,OK
04/27/14,46,male,OK
04/28/14,48,male,OK
05/06/2014,31,male,OK
05/22/14,22,female,OK
06/11/2014,56,male,OK
08/14/14,57,male,OK
08/26/14,,,OK
08/26/14,,,OK
08/26/14,22,male,OK
08/26/14,36,male,OK
09/10/2014,42,male,OK
09/10/2014,52,male,OK
09/10/2014,,male,OK
09/17/14,,male,OK
09/19/14,54,male,OK
09/19/14,56,male,OK
09/26/14,54,female,OK
10/06/2014,59,male,OK
11/24/14,,male,OK
12/09/2014,,,OK
12/19/14,26,male,OK
12/19/14,27,male,OK
6/21/2014,61,male,OK
07/10/2014,27,male,OK
05/10/2014,50,male,OK
01/07/2014,39,male,OR
01/21/14,42,male,OR
01/28/14,49,male,OR
02/06/2014,41,male,OR
03/02/2014,,male,OR
03/11/2014,62,male,OR
03/13/14,65,male,OR
03/20/14,50,male,OR
04/17/14,,male,OR
05/21/14,30,male,OR
06/09/2014,77,male,OR
07/22/14,54,male,OR
07/23/14,64,male,OR
07/23/14,64,male,OR
07/26/14,51,male,OR
08/19/14,29,female,OR
09/17/14,33,male,OR
10/06/2014,,male,OR
10/22/14,52,male,OR
11/04/2014,55,female,OR
12/09/2014,31,male,OR
01/03/2014,24,male,PA
01/07/2014,49,male,PA
01/11/2014,34,male,PA
01/20/14,55,male,PA
01/21/14,41,male,PA
01/28/14,33,male,PA
01/30/14,52,male,PA
02/10/2014,72,male,PA
02/11/2014,27,male,PA
02/14/14,69,male,PA
02/15/14,64,male,PA
02/17/14,56,male,PA
02/17/14,49,male,PA
02/18/14,25,male,PA
02/21/14,33,male,PA
03/10/2014,64,male,PA
03/12/2014,26,male,PA
03/13/14,66,male,PA
03/20/14,,,PA
03/21/14,35,male,PA
03/22/14,57,male,PA
03/31/14,60,male,PA
04/08/2014,61,male,PA
04/09/2014,42,male,PA
04/14/14,60,male,PA
04/17/14,41,male,PA
05/02/2014,31,male,PA
05/05/2014,32,male,PA
05/07/2014,56,male,PA
05/11/2014,,,PA
05/23/14,47,male,PA
05/28/14,31,male,PA
05/28/14,31,male,PA
05/29/14,,,PA
05/29/14,,,PA
06/01/2014,67,male,PA
06/01/2014,52,female,PA
06/06/2014,20,male,PA
06/07/2014,,,PA
06/14/14,47,male,PA
06/20/14,51,male,PA
6/23/2014,20,male,PA
6/28/2014,59,male,PA
07/01/2014,42,female,PA
07/02/2014,68,male,PA
07/02/2014,46,male,PA
07/07/2014,59,male,PA
07/13/14,71,female,PA
07/16/14,42,male,PA
07/17/14,45,male,PA
07/22/14,39,male,PA
07/22/14,54,male,PA
07/24/14,53,female,PA
07/25/14,52,male,PA
07/29/14,57,male,PA
07/31/14,66,male,PA
08/04/2014,49,male,PA
08/09/2014,15,male,PA
8/13/2014,61,male,PA
08/20/14,30,male,PA
09/12/2014,59,male,PA
09/14/14,38,male,PA
09/17/14,24,male,PA
09/23/14,31,male,PA
09/26/14,53,male,PA
09/29/14,51,male,PA
10/03/2014,47,male,PA
10/09/2014,,,PA
10/09/2014,32,male,PA
10/10/2014,66,male,PA
10/13/14,29,male,PA
10/14/2014,65,male,PA
10/15/2014,65,female,PA
10/24/2014,23,male,PA
10/27/2014,42,male,PA
10/30/2014,33,male,PA
10/30/2014,69,male,PA
11/11/2014,48,male,PA
11/12/2014,54,male,PA
11/12/2014,34,female,PA
11/17/2014,56,male,PA
11/25/14,67,male,PA
12/03/2014,60,male,PA
12/09/2014,,female,PA
12/15/2014,40,male,PA
12/15/2014,50,male,PA
12/19/14,68,male,PA
07/03/2014,29,male,PA
01/16/14,,,PR
01/23/14,42,male,PR
03/09/2014,,,PR
03/24/14,60,male,PR
06/10/2014,,,PR
08/19/14,30,male,PR
02/11/2014,52,male,RI
02/12/2014,50,male,RI
03/12/2014,64,male,RI
11/12/2014,45,male,RI
04/11/2014,49,male,Samoa
03/05/2014,47,male,SC
03/08/2014,46,male,SC
04/04/2014,,,SC
04/06/2014,34,male,SC
05/29/14,62,male,SC
06/02/2014,56,male,SC
06/09/2014,,,SC
06/12/2014,44,male,SC
07/21/14,29,male,SC
08/13/14,28,male,SC
08/13/14,,,SC
09/08/2014,58,male,SC
09/09/2014,45,male,SC
10/09/2014,,,SC
10/09/2014,,male,SC
10/09/2014,33,male,SC
10/23/14,53,male,SC
10/26/14,60,male,SC
11/27/14,45,female,SC
12/17/14,53,male,SC
03/14/14,51,male,SD
04/15/14,60,male,SD
04/21/14,79,male,SD
04/25/14,21,male,SD
05/09/2014,66,male,SD
05/29/14,74,male,SD
07/21/14,59,male,SD
08/13/14,,male,SD
10/28/2014,44,male,SD
11/19/14,69,male,SD
01/09/2014,29,male,TN
01/09/2014,64,male,TN
01/10/2014,45,male,TN
01/11/2014,72,male,TN
01/12/2014,52,male,TN
01/15/14,50,female,TN
01/16/14,71,male,TN
01/17/14,63,male,TN
01/18/14,40,male,TN
01/18/14,67,male,TN
01/24/14,36,male,TN
01/27/14,36,male,TN
01/30/14,77,male,TN
02/05/2014,24,male,TN
02/11/2014,43,male,TN
02/24/14,41,male,TN
03/01/2014,61,male,TN
03/03/2014,,male,TN
03/06/2014,22,male,TN
03/11/2014,45,male,TN
03/11/2014,57,male,TN
03/14/14,61,male,TN
03/18/14,78,male,TN
03/30/14,61,male,TN
04/02/2014,55,male,TN
04/08/2014,28,male,TN
04/16/14,23,male,TN
04/17/14,,Both,TN
04/24/14,45,male,TN
05/06/2014,49,male,TN
05/10/2014,25,male,TN
05/14/14,64,male,TN
05/19/14,45,male,TN
05/20/14,54,male,TN
05/22/14,37,male,TN
05/31/14,39,male,TN
06/06/2014,66,male,TN
06/06/2014,57,male,TN
06/07/2014,31,male,TN
06/10/2014,55,male,TN
06/10/2014,42,male,TN
06/16/14,45,male,TN
06/16/14,49,male,TN
06/28/14,35,male,TN
06/29/14,40,male,TN
07/01/2014,19,male,TN
07/07/2014,68,male,TN
07/09/2014,48,male,TN
07/10/2014,54,male,TN
07/17/14,58,male,TN
07/25/14,63,male,TN
08/05/2014,29,male,TN
08/11/2014,83,male,TN
08/12/2014,69,male,TN
08/15/14,67,male,TN
08/16/14,50,male,TN
08/26/14,23,male,TN
08/31/14,27,male,TN
09/03/2014,44,male,TN
09/23/14,50,male,TN
10/06/2014,32,female,TN
10/14/14,51,male,TN
10/16/14,62,male,TN
10/20/14,22,male,TN
10/24/14,21,male,TN
10/24/14,37,male,TN
11/04/2014,42,male,TN
11/07/2014,55,male,TN
11/13/14,27,male,TN
11/14/14,64,male,TN
11/17/14,46,male,TN
11/18/14,37,male,TN
11/18/14,55,male,TN
11/20/14,61,male,TN
11/23/14,43,male,TN
12/02/2014,52,male,TN
12/02/2014,29,male,TN
12/09/2014,69,male,TN
12/15/14,35,male,TN
12/15/14,59,male,TN
12/15/14,60,male,TN
12/18/14,44,male,TN
06/30/14,68,male,TN
01/01/2014,62,male,TX
01/04/2014,54,male,TX
01/07/2014,39,male,TX
01/07/2014,62,male,TX
01/08/2014,39,male,TX
01/09/2014,24,male,TX
01/10/2014,39,male,TX
01/14/14,50,male,TX
01/15/14,46,male,TX
01/16/14,20,male,TX
01/18/14,62,male,TX
01/19/14,49,male,TX
01/20/14,,,TX
01/20/14,58,male,TX
01/21/14,31,male,TX
01/22/14,,male,TX
01/23/14,65,male,TX
01/28/14,55,male,TX
01/28/14,46,male,TX
01/30/14,34,male,TX
02/04/2014,33,male,TX
02/07/2014,32,male,TX
02/11/2014,,male,TX
02/12/2014,43,male,TX
02/14/14,37,male,TX
02/21/14,52,male,TX
02/24/14,53,male,TX
02/24/14,22,male,TX
02/24/14,30,male,TX
02/25/14,64,male,TX
02/25/14,54,male,TX
02/26/14,43,male,TX
03/01/2014,44,male,TX
03/01/2014,42,male,TX
03/01/2014,31,male,TX
03/05/2014,39,male,TX
03/06/2014,43,male,TX
03/10/2014,22,male,TX
03/11/2014,,,TX
03/13/14,,,TX
03/13/14,68,male,TX
03/14/14,37,male,TX
03/15/14,45,male,TX
03/19/14,64,male,TX
03/20/14,60,male,TX
03/24/14,,male,TX
03/27/14,53,male,TX
03/28/14,61,male,TX
03/30/14,,male,TX
04/01/2014,49,male,TX
04/01/2014,46,male,TX
04/02/2014,51,male,TX
04/04/2014,28,male,TX
04/05/2014,,,TX
04/09/2014,38,male,TX
04/10/2014,,male,TX
04/12/2014,54,male,TX
04/13/14,64,male,TX
04/13/14,29,male,TX
04/17/14,27,male,TX
04/17/14,63,male,TX
04/18/14,,,TX
04/18/14,51,male,TX
04/20/14,,male,TX
04/21/14,37,male,TX
04/22/14,26,male,TX
04/22/14,52,male,TX
04/27/14,26,male,TX
04/29/14,30,male,TX
04/29/14,35,male,TX
04/30/14,46,male,TX
04/30/14,40,male,TX
05/02/2014,,,TX
05/04/2014,29,male,TX
05/06/2014,59,,TX
05/10/2014,61,male,TX
05/11/2014,39,male,TX
05/11/2014,54,male,TX
05/12/2014,,,TX
05/14/14,,male,TX
05/15/14,45,male,TX
05/17/14,,male,TX
05/17/14,24,male,TX
05/20/14,67,male,TX
05/24/14,35,male,TX
05/30/14,56,male,TX
05/30/14,58,male,TX
06/01/2014,47,male,TX
06/01/2014,,male,TX
06/09/2014,,,TX
06/10/2014,76,male,TX
06/11/2014,,male,TX
06/17/14,28,male,TX
06/17/14,28,male,TX
06/18/14,68,male,TX
06/20/14,,,TX
06/25/14,,,TX
06/25/14,50,male,TX
06/26/14,,male,TX
06/28/14,,,TX
06/29/14,55,male,TX
07/02/2014,,,TX
07/02/2014,,,TX
07/03/2014,30,male,TX
07/03/2014,34,male,TX
07/03/2014,,male,TX
07/09/2014,46,male,TX
07/10/2014,32,male,TX
07/11/2014,53,male,TX
07/14/14,30,male,TX
7/15/2014,52,male,TX
07/16/14,,,TX
07/17/14,59,male,TX
7/21/2014,24,male,TX
07/22/14,,male,TX
07/23/14,,,TX
07/25/14,,,TX
07/27/14,19,male,TX
07/29/14,57,male,TX
08/03/2014,41,male,TX
08/03/2014,21,male,TX
08/04/2014,,male,TX
08/04/2014,41,male,TX
08/05/2014,56,male,TX
08/06/2014,26,male,TX
08/06/2014,31,male,TX
08/06/2014,20,male,TX
08/06/2014,26,male,TX
08/06/2014,21,male,TX
08/06/2014,,male,TX
08/07/2014,,,TX
08/07/2014,56,male,TX
08/08/2014,,,TX
08/08/2014,45,male,TX
08/12/2014,,male,TX
08/13/14,49,male,TX
08/13/14,,,TX
8/13/2014,27,male,TX
08/14/14,,male,TX
08/18/14,60,male,TX
08/19/14,,male,TX
08/20/14,,,TX
08/20/14,,,TX
08/21/14,52,male,TX
08/21/14,,male,TX
08/26/14,30,male,TX
09/02/2014,39,male,TX
09/05/2014,,male,TX
09/06/2014,52,male,TX
09/08/2014,,male,TX
09/11/2014,33,male,TX
09/11/2014,55,male,TX
09/11/2014,60,male,TX
9/14/2014,19,male,TX
09/16/14,62,male,TX
09/17/14,58,male,TX
09/18/14,35,male,TX
09/18/14,35,female,TX
09/24/14,30,female,TX
09/26/14,,male,TX
09/26/14,,male,TX
09/26/14,55,male,TX
9/26/2014,22,male,TX
09/27/14,27,male,TX
09/29/14,76,male,TX
10/01/2014,55,male,TX
10/01/2014,77,male,TX
10/06/2014,46,male,TX
10/07/2014,,male,TX
10/08/2014,41,male,TX
10/09/2014,31,male,TX
10/09/2014,52,male,TX
10/10/2014,,,TX
10/13/2014,32,male,TX
10/15/14,,male,TX
10/15/14,,,TX
10/15/14,,,TX
10/17/14,,male,TX
10/19/2014,47,male,TX
10/22/14,,,TX
10/22/14,,,TX
10/22/14,34,male,TX
10/22/14,,male,TX
10/24/2014,31,male,TX
10/29/14,32,male,TX
11/02/2014,55,male,TX
11/05/2014,,male,TX
11/08/2014,50,male,TX
11/15/14,45,male,TX
11/16/14,53,female,TX
11/16/14,,male,TX
11/16/14,,male,TX
11/16/14,60,male,TX
11/16/14,29,male,TX
11/18/14,44,male,TX
11/20/14,53,male,TX
11/20/14,40,male,TX
11/22/14,,male,TX
11/24/14,,,TX
11/30/14,,,TX
12/06/2014,,,TX
12/06/2014,43,male,TX
12/10/2014,50,male,TX
12/10/2014,57,male,TX
12/11/2014,43,male,TX
12/11/2014,60,male,TX
12/11/2014,36,male,TX
12/11/2014,46,male,TX
12/13/14,32,male,TX
12/16/14,35,male,TX
12/18/14,,male,TX
12/19/14,,,TX
12/19/14,38,male,TX
12/22/2014,63,male,TX
12/23/2014,34,male,TX
03/08/2014,41,male,TX
5/27/2014,47,male,TX
6/14/2014,59,male,TX
06/02/2014,36,male,TX
08/04/2014,24,female,TX
01/07/2014,67,male,UT
01/13/14,57,male,UT
01/30/14,44,male,UT
02/01/2014,56,male,UT
02/20/14,49, 25,male,UT
06/04/2014,58,male,UT
06/10/2014,51,male,UT
07/16/14,21,male,UT
09/16/14,46,male,UT
11/13/14,26,male,UT
11/29/14,,,UT
01/16/14,52,male,VA
01/21/14,47,male,VA
01/29/14,55,male,VA
02/04/2014,66,male,VA
02/06/2014,56,male,VA
02/13/14,32,male,VA
02/21/14,24,male,VA
02/21/14,21,female,VA
03/21/14,,,VA
03/24/14,24,male,VA
03/29/14,64,male,VA
04/09/2014,29,male,VA
05/03/2014,63,male,VA
05/03/2014,23,male,VA
05/08/2014,23,male,VA
05/19/14,44,male,VA
06/02/2014,,,VA
06/17/14,86,male,VA
06/30/14,,,VA
07/14/14,,,VA
07/15/14,,,VA
07/20/14,,,VA
07/23/14,37,male,VA
07/25/14,,male,VA
08/06/2014,30,male,VA
08/27/14,24,male,VA
08/30/14,50,male,VA
10/10/2014,,,VA
10/15/14,50,male,VA
11/06/2014,,,VA
11/18/14,47,male,VA
11/25/14,63,male,VA
12/28/14,44,male,VA
07/16/14,58,male,Virgin Islands
01/20/14,42,male,VT
07/30/14,61,male,VT
01/06/2014,31,male,WA
01/06/2014,49,male,WA
01/17/14,,female,WA
01/23/14,54,male,WA
02/03/2014,45,male,WA
02/06/2014,,male,WA
02/10/2014,21,male,WA
02/21/14,,male,WA
02/26/14,,male,WA
02/28/14,52,male,WA
03/03/2014,,male,WA
03/04/2014,82,male,WA
03/13/14,,,WA
03/14/14,,male,WA
03/18/14,59,male,WA
03/18/14,62,male,WA
03/21/14,,male,WA
03/22/14,66,male,WA
03/22/14,55,male,WA
03/28/14,69,male,WA
04/02/2014,,male,WA
04/09/2014,50,male,WA
04/12/2014,48,female,WA
04/17/14,,male,WA
04/17/14,30,male,WA
05/09/2014,66,male,WA
05/11/2014,,male,WA
05/14/14,,male,WA
05/14/14,,male,WA
05/14/14,,male,WA
05/21/14,18,male,WA
05/22/14,18,male,WA
05/26/14,,male,WA
05/27/14,52,male,WA
05/28/14,53,male,WA
05/28/14,45,male,WA
05/28/14,28,male,WA
05/28/14,38,male,WA
05/30/14,58,male,WA
06/03/2014,72,female,WA
06/18/14,,male,WA
06/26/14,,male,WA
06/26/14,,female,WA
06/28/14,,male,WA
07/02/2014,,male,WA
07/06/2014,,male,WA
07/07/2014,19,male,WA
07/08/2014,,female,WA
07/16/14,,male,WA
07/16/14,,male,WA
07/21/14,31,male,WA
07/21/14,61,male,WA
07/23/14,40,male,WA
07/24/14,68,male,WA
07/28/14,,male,WA
07/29/14,,male,WA
07/29/14,52,male,WA
07/30/14,,male,WA
08/07/2014,31,male,WA
08/11/2014,41,male,WA
08/20/14,38,male,WA
08/20/14,52,male,WA
08/20/14,20,male,WA
08/21/14,18,male,WA
08/31/14,22,male,WA
09/07/2014,21,male,WA
09/20/14,50,male,WA
09/22/14,57,male,WA
09/25/14,24,male,WA
09/26/14,33,male,WA
09/26/14,46,male,WA
10/07/2014,,male,WA
10/10/2014,18,male,WA
10/25/14,,male,WA
10/27/14,,male,WA
11/02/2014,,male,WA
11/12/2014,,male,WA
11/13/14,,male,WA
11/19/14,,male,WA
11/24/14,25,male,WA
12/01/2014,28,male,WA
12/08/2014,,male,WA
12/11/2014,49,male,WA
12/12/2014,45,male,WA
04/28/15,24,male,WA
01/03/2014,56,male,WI
01/13/14,40,male,WI
02/21/14,63,male,WI
02/27/14,42,male,WI
02/28/14,29,male,WI
02/28/14,29,male,WI
04/14/14,50,male,WI
05/13/14,55,male,WI
05/22/14,38,male,WI
05/29/14,72,male,WI
06/13/14,79,male,WI
06/20/14,,,WI
06/30/14,73,male,WI
07/18/14,77,female,WI
07/27/14,71,male,WI
07/31/14,29,male,WI
08/01/2014,49,male,WI
08/05/2014,28,male,WI
08/17/14,,,WI
09/13/14,56,male,WI
09/15/14,18,male,WI
09/17/14,,male,WI
09/18/14,44,male,WI
10/20/2014,38,male,WI
11/17/14,55,male,WI
11/21/14,52,male,WI
11/26/14,,,WI
12/01/2014,21,female,WI
2/21/2014,63,male,WI
05/06/2014,55,male,WI
01/29/14,68,male,WV
02/01/2014,32,male,WV
02/01/2014,28,male,WV
02/01/2014,27,male,WV
04/08/2014,,,WV
05/12/2014,48,male,WV
05/12/2014,46,male,WV
06/13/14,32,male,WV
06/28/14,,,WV
7/31/2014,41,male,WV
09/08/2014,72,male,WV
09/12/2014,,male,WV
10/01/2014,,male,WV
11/03/2014,35,male,WV
11/28/14,29,male,WV
12/15/14,50,male,WV
06/07/2014,65,male,WV
02/15/14,26,male,WY
05/17/14,63,male,WY
06/04/2014,Wishard,male,WY
07/28/14,23,male,WY
09/23/14,35,male,WY
10/18/14,51,male,WY
10/30/14,52,male,WY
11/08/2014,25,male,WY
01/02/2014,45,male,
01/15/14,34,male,
05/14/14,,,
11/21/14,24,male,
1/21/2014,50,male,
