age,gender,event_date,event_state
,,,TX
41,male,,TX
,,,TX
25,male,,TX
,,,TX
,,03/12/2015,TX
,,,TX
,,,TX
,,,TX
,,,TX
,male,23/06/2015,TX
,male,,TX
19,male,,TX
58,male,,TX
39,male,18/08/2015,UT
57,male,09/11/2015,UT
39,male,,UT
39,male,,UT
51,male,,UT
,,,UT
40,male,,UT
,,,UT
48,male,,UT
,male,18/06/2015,VA
,male,27/02/2015,VA
18,male,03/08/2015,VA
57,male,30/03/2015,VA
22,male,12/09/2015,VA
55,male,25/11/2015,VA
64,male,22/10/2015,VA
,,02/11/2015,VA
32,male,,VA
43,male,,VA
,,,VA
,,13/11/2015,VA
,,,VA
,,,VA
,,,VA
,,,VA
,,,VA
64,male,22/10/2015,VA
46,male,,VA
47,male,,VA
,male,,VI
48,female,07/08/2015,VT
,,,VT
44,male,12/08/2015,WA
36,male,26/01/2016,WA
,,,WA
,,,WA
,,,WA
,,,WA
34,male,,WA
,,,WA
,,,WA
52,male,,WA
,male,07/05/2015,WI
,male,26/06/2015,WI
,male,13/05/2015,WI
,male,20/07/2015,WI
,male,27/04/2015,WI
,male,13/08/2015,WI
,male,28/09/2015,WI
,male,08/10/2015,WI
,male,01/02/2015,WI
,male,10/01/2015,WI
,male,04/03/2015,WI
,male,27/10/2015,WI
,male,07/05/2015,WI
,female,05/07/2015,WI
,male,02/02/2015,WI
,male,07/08/2015,WI
,male,13/01/2015,WI
,male,29/04/2015,WI
,male,09/09/2015,WI
25,male,17/08/2015,WI
,,,WI
18,male,,WI
33,male,,WI
58,male,,WI
,,,WI
,,,WI
46,male,10/11/2015,WI
40,male,13/10/2015,WI
50,male,,WI
30,male,,WI
50,male,,WI
,male,18/12/2015,WV
,male,13/08/2015,WV
,male,22/07/2015,WV
,male,04/05/2015,WV
,male,18/05/2015,WV
,male,12/08/2015,WV
,male,23/10/2015,WV
,male,26/08/2015,WV
,male,10/01/2015,WV
48,male,,WV
,,,WV
,female,10/11/2015,WV
70,female,10/11/2015,WV
49,male,,WV
28,male,31/07/2015,WY
44,female,19/06/2015,WY
,,14/11/2015,WY
,,,WY
44,female,,WY
35,male,,
